id_vente,date,region,produit_categorie,id_client,montant
1119,2025-05-11,Centre,Cosmetique,320,195.23
1120,2025-05-12,Nord,Alimentaire,161,383.56
1121,2025-05-12,Sud,Textile,150,269.84
1122,2025-05-12,Sud,Alimentaire,29,196.91
1123,2025-05-12,Sud,Alimentaire,31,189.91
1124,2025-05-12,Est,Cosmetique,110,230.34
1125,2025-05-12,Ouest,Electronique,465,418.93
1126,2025-05-12,Centre,Mobilier,249,404.01
1127,2025-05-12,Centre,Textile,399,456.76
1128,2025-05-13,Nord,Textile,136,319.76
1129,2025-05-13,Sud,Electronique,576,354.46
1130,2025-05-13,Sud,Alimentaire,582,438.25
1131,2025-05-13,Est,Mobilier,81,99.51
1132,2025-05-14,Nord,Mobilier,361,408.91
1133,2025-05-14,Centre,Mobilier,105,769.23
1134,2025-05-15,Nord,Cosmetique,235,264.81
1135,2025-05-15,Sud,Alimentaire,335,412.36
1136,2025-05-15,Sud,Textile,308,385.92
1137,2025-05-15,Centre,Textile,344,476.62
1138,2025-05-15,Centre,Alimentaire,524,473.73
1139,2025-05-16,Nord,Textile,3,233.86
1140,2025-05-16,Sud,Cosmetique,234,433.1
1141,2025-05-16,Est,Mobilier,21,203.12
1142,2025-05-16,Est,Textile,447,79.67
1143,2025-05-16,Centre,Cosmetique,118,384.88
1144,2025-05-17,Sud,Mobilier,186,516.28
1145,2025-05-17,Sud,Alimentaire,215,571.56
1146,2025-05-17,Est,Alimentaire,117,294.05
1147,2025-05-17,Ouest,Cosmetique,293,233.22
1148,2025-05-17,Centre,Cosmetique,110,413.09
1149,2025-05-17,Centre,Cosmetique,172,389.06
1150,2025-05-18,Nord,Textile,428,401.76
1151,2025-05-18,Sud,Alimentaire,67,328.91
1152,2025-05-18,Est,Textile,74,257.96
1153,2025-05-18,Ouest,Textile,159,556.53
1154,2025-05-18,Centre,Mobilier,92,399.89
1155,2025-05-19,Nord,Cosmetique,199,170.06
1156,2025-05-19,Est,Textile,475,139.59
1157,2025-05-19,Ouest,Mobilier,31,421.55
1158,2025-05-20,Est,Electronique,498,337.32
1159,2025-05-20,Ouest,Mobilier,127,303.15
1160,2025-05-20,Ouest,Electronique,202,310.52
1161,2025-05-20,Centre,Electronique,458,760.52
1162,2025-05-21,Nord,Electronique,244,358.98
1163,2025-05-21,Est,Electronique,202,315.16
1164,2025-05-22,Centre,Cosmetique,221,272.37
1165,2025-05-22,Centre,Textile,53,308.04
1166,2025-05-22,Centre,Textile,450,319.59
1167,2025-05-22,Centre,Electronique,558,217.59
1168,2025-05-23,Nord,Textile,178,230.68
1169,2025-05-23,Nord,Electronique,342,281.98
1170,2025-05-23,Nord,Textile,428,139.38
1171,2025-05-23,Sud,Mobilier,102,410.98
1172,2025-05-23,Est,Cosmetique,205,379.6
1173,2025-05-23,Ouest,Alimentaire,251,554.68
1174,2025-05-23,Centre,Electronique,528,377.7
1175,2025-05-23,Centre,Mobilier,293,386.8
1176,2025-05-24,Est,Mobilier,534,203.95
1177,2025-05-24,Ouest,Cosmetique,113,529.44
1178,2025-05-24,Centre,Cosmetique,488,903.62
1179,2025-05-25,Nord,Electronique,14,310.19
1180,2025-05-25,Sud,Electronique,260,331.93
1181,2025-05-25,Sud,Mobilier,137,346.53
1182,2025-05-25,Ouest,Mobilier,278,460.07
1183,2025-05-26,Sud,Cosmetique,277,291.1
1184,2025-05-26,Sud,Electronique,553,405.38
1185,2025-05-26,Est,Electronique,192,338.61
1186,2025-05-27,Sud,Mobilier,567,662.09
1187,2025-05-27,Est,Alimentaire,455,163.1
1188,2025-05-27,Ouest,Mobilier,265,457.9
1189,2025-05-27,Ouest,Alimentaire,271,315.26
1190,2025-05-28,Nord,Electronique,579,295.95
1191,2025-05-28,Est,Mobilier,292,157.76
1192,2025-05-28,Centre,Cosmetique,271,323.96
1193,2025-05-28,Centre,Textile,134,379.19
1194,2025-05-29,Sud,Electronique,444,669.36
1195,2025-05-29,Ouest,Electronique,250,384.15
1196,2025-05-30,Nord,Mobilier,131,246.73
1197,2025-05-30,Est,Textile,20,194.01
1198,2025-05-30,Ouest,Textile,437,219.2
1199,2025-05-31,Nord,Textile,526,201.36
1200,2025-05-31,Nord,Mobilier,280,248.74
1201,2025-05-31,Sud,Mobilier,355,838.93
1202,2025-05-31,Est,Alimentaire,146,180.47
1203,2025-05-31,Ouest,Alimentaire,581,517.51
1204,2025-06-01,Est,Alimentaire,482,182.21
1205,2025-06-02,Est,Cosmetique,234,121.98
1206,2025-06-02,Ouest,Electronique,7,520.38
1207,2025-06-02,Centre,Alimentaire,106,551.4
1208,2025-06-02,Centre,Cosmetique,13,637.81
1209,2025-06-03,Ouest,Cosmetique,77,624.9
1210,2025-06-04,Sud,Mobilier,177,265.89
1211,2025-06-05,Sud,Textile,381,791.06
1212,2025-06-05,Ouest,Textile,340,132.84
1213,2025-06-05,Ouest,Alimentaire,41,205.91
1214,2025-06-05,Ouest,Electronique,304,84.19
1215,2025-06-06,Sud,Electronique,156,127.77
1216,2025-06-06,Sud,Electronique,184,164.83
1217,2025-06-06,Sud,Cosmetique,195,161.05
1218,2025-06-06,Centre,Cosmetique,290,568.34
1219,2025-06-07,Sud,Cosmetique,593,884.95
1220,2025-06-07,Est,Mobilier,82,83.38
1221,2025-06-07,Ouest,Cosmetique,479,383.15
1222,2025-06-07,Centre,Electronique,99,272.8
1223,2025-06-07,Centre,Electronique,457,249.99
1224,2025-06-08,Nord,Textile,346,252.08
1225,2025-06-08,Nord,Electronique,78,296.83
1226,2025-06-08,Sud,Cosmetique,375,174.0
1227,2025-06-08,Sud,Cosmetique,533,281.97
1228,2025-06-08,Sud,Alimentaire,522,142.62
1229,2025-06-08,Sud,Mobilier,598,221.35
1230,2025-06-08,Ouest,Electronique,221,549.14
1231,2025-06-09,Nord,Mobilier,516,256.26
1232,2025-06-09,Sud,Electronique,441,612.56
1233,2025-06-10,Nord,Textile,67,317.13
1234,2025-06-10,Sud,Textile,477,323.03
1235,2025-06-10,Sud,Mobilier,122,288.29
1236,2025-06-10,Sud,Cosmetique,98,324.7
1237,2025-06-10,Ouest,Alimentaire,19,572.34
1238,2025-06-10,Centre,Electronique,337,157.1
1239,2025-06-10,Centre,Electronique,121,160.03
1240,2025-06-10,Centre,Alimentaire,568,251.94
1241,2025-06-11,Sud,Mobilier,333,143.22
1242,2025-06-11,Centre,Mobilier,279,351.58
1243,2025-06-11,Centre,Electronique,198,327.16
1244,2025-06-11,Centre,Textile,64,295.52
1245,2025-06-11,Centre,Alimentaire,290,287.67
1246,2025-06-12,Nord,Electronique,443,361.18
1247,2025-06-12,Est,Textile,161,355.14
1248,2025-06-13,Nord,Mobilier,15,503.33
1249,2025-06-13,Sud,Textile,469,280.94
1250,2025-06-13,Sud,Cosmetique,97,249.28
1251,2025-06-13,Sud,Electronique,309,216.33
1252,2025-06-13,Sud,Alimentaire,245,262.15
1253,2025-06-13,Est,Textile,66,329.19
1254,2025-06-13,Ouest,Mobilier,218,434.93
1255,2025-06-13,Centre,Textile,469,586.15
1256,2025-06-14,Nord,Mobilier,547,206.97
1257,2025-06-14,Nord,Cosmetique,298,166.61
1258,2025-06-14,Sud,Mobilier,143,195.51
1259,2025-06-14,Sud,Alimentaire,32,238.96
1260,2025-06-14,Est,Cosmetique,582,163.96
1261,2025-06-14,Ouest,Textile,226,147.64
1262,2025-06-14,Ouest,Electronique,260,186.52
1263,2025-06-14,Centre,Mobilier,103,420.2
1264,2025-06-15,Nord,Alimentaire,67,59.79
1265,2025-06-15,Sud,Electronique,192,786.86
1266,2025-06-15,Est,Electronique,245,304.01
1267,2025-06-16,Sud,Cosmetique,160,667.13
1268,2025-06-16,Est,Textile,531,247.05
1269,2025-06-16,Ouest,Electronique,456,411.47
1270,2025-06-16,Centre,Alimentaire,176,830.07
1271,2025-06-17,Est,Mobilier,537,252.36
1272,2025-06-17,Ouest,Mobilier,389,247.27
1273,2025-06-17,Centre,Mobilier,134,988.63
1274,2025-06-18,Centre,Cosmetique,79,437.39
1275,2025-06-18,Centre,Alimentaire,156,370.42
1276,2025-06-19,Nord,Electronique,466,348.59
1277,2025-06-19,Sud,Alimentaire,251,469.38
1278,2025-06-19,Sud,Cosmetique,130,507.36
1279,2025-06-19,Est,Cosmetique,482,198.39
1280,2025-06-19,Centre,Textile,172,387.39
1281,2025-06-20,Sud,Alimentaire,294,504.3
1282,2025-06-20,Ouest,Mobilier,291,243.96
1283,2025-06-20,Ouest,Cosmetique,45,64.19
1284,2025-06-20,Ouest,Cosmetique,268,251.13
1285,2025-06-20,Centre,Textile,438,767.39
1286,2025-06-21,Centre,Mobilier,432,345.92
1287,2025-06-21,Centre,Cosmetique,509,386.64
1288,2025-06-21,Centre,Electronique,447,289.25
1289,2025-06-22,Nord,Mobilier,70,546.0
1290,2025-06-23,Nord,Alimentaire,458,353.16
1291,2025-06-23,Nord,Textile,29,239.07
1292,2025-06-23,Est,Electronique,109,293.22
1293,2025-06-23,Ouest,Electronique,509,417.15
1294,2025-06-25,Sud,Alimentaire,295,297.54
1295,2025-06-25,Sud,Textile,269,261.54
1296,2025-06-25,Centre,Cosmetique,318,445.56
1297,2025-06-25,Centre,Textile,482,447.05
1298,2025-06-26,Nord,Cosmetique,335,397.64
1299,2025-06-26,Est,Alimentaire,296,288.66
1300,2025-06-26,Ouest,Alimentaire,238,144.75
1301,2025-06-26,Ouest,Electronique,303,107.54
1302,2025-06-26,Centre,Electronique,436,809.22
1303,2025-06-27,Nord,Electronique,438,371.04
1304,2025-06-27,Sud,Alimentaire,302,396.47
1305,2025-06-27,Est,Cosmetique,301,29.58
1306,2025-06-27,Est,Alimentaire,463,71.79
1307,2025-06-27,Ouest,Alimentaire,421,454.02
1308,2025-06-28,Est,Electronique,107,326.47
1309,2025-06-28,Ouest,Textile,242,301.1
1310,2025-06-28,Centre,Electronique,345,210.58
1311,2025-06-28,Centre,Textile,518,254.85
1312,2025-06-28,Centre,Cosmetique,414,313.72
1313,2025-06-29,Sud,Cosmetique,435,207.76
1314,2025-06-29,Sud,Mobilier,273,145.07
1315,2025-06-29,Sud,Mobilier,545,148.9
1316,2025-06-29,Sud,Mobilier,497,169.57
1317,2025-06-29,Sud,Cosmetique,241,205.79
1318,2025-06-29,Est,Electronique,450,10.0
1319,2025-06-29,Est,Electronique,537,10.0
1320,2025-06-29,Est,Electronique,334,148.51
1321,2025-06-29,Est,Alimentaire,565,128.49
1322,2025-06-29,Ouest,Mobilier,595,127.25
1323,2025-06-29,Centre,Electronique,237,571.53
1324,2025-06-30,Sud,Mobilier,450,389.81
1325,2025-06-30,Est,Mobilier,254,252.6
1326,2025-07-01,Nord,Alimentaire,283,534.38
1327,2025-07-01,Est,Cosmetique,544,344.22
1328,2025-07-02,Nord,Electronique,507,335.14
1329,2025-07-02,Sud,Alimentaire,427,584.99
1330,2025-07-02,Ouest,Cosmetique,221,455.52
1331,2025-07-03,Nord,Cosmetique,38,400.02
1332,2025-07-03,Sud,Electronique,214,653.02
1333,2025-07-03,Est,Mobilier,362,234.83
1334,2025-07-03,Ouest,Textile,78,464.34
1335,2025-07-04,Ouest,Mobilier,559,498.92
1336,2025-07-05,Nord,Mobilier,403,385.48
1337,2025-07-05,Est,Textile,227,360.89
1338,2025-07-05,Ouest,Cosmetique,53,421.1
1339,2025-07-05,Centre,Textile,486,613.91
1340,2025-07-06,Sud,Textile,235,378.49
1341,2025-07-06,Sud,Alimentaire,82,493.34
1342,2025-07-06,Ouest,Alimentaire,583,244.62
1343,2025-07-06,Ouest,Alimentaire,562,268.4
1344,2025-07-08,Nord,Cosmetique,597,400.53
1345,2025-07-08,Sud,Textile,160,35.58
1346,2025-07-08,Sud,Electronique,379,112.69
1347,2025-07-08,Est,Textile,367,342.39
1348,2025-07-08,Ouest,Cosmetique,83,292.26
1349,2025-07-09,Nord,Alimentaire,399,579.4
1350,2025-07-09,Sud,Cosmetique,268,369.33
1351,2025-07-09,Sud,Alimentaire,571,348.13
1352,2025-07-09,Est,Cosmetique,87,131.63
1353,2025-07-10,Sud,Electronique,334,628.22
1354,2025-07-10,Sud,Alimentaire,538,604.12
1355,2025-07-10,Est,Alimentaire,573,240.52
1356,2025-07-10,Ouest,Textile,453,383.0
1357,2025-07-11,Sud,Cosmetique,106,997.79
1358,2025-07-11,Est,Mobilier,438,10.0
1359,2025-07-11,Ouest,Mobilier,20,334.32
1360,2025-07-12,Est,Textile,278,183.63
1361,2025-07-12,Centre,Cosmetique,187,228.09
1362,2025-07-12,Centre,Electronique,498,164.46
1363,2025-07-12,Centre,Textile,449,175.72
1364,2025-07-12,Centre,Alimentaire,181,142.34
1365,2025-07-13,Sud,Electronique,355,539.34
1366,2025-07-13,Est,Cosmetique,222,96.18
1367,2025-07-14,Nord,Alimentaire,512,416.97
1368,2025-07-16,Nord,Mobilier,390,117.19
1369,2025-07-16,Sud,Cosmetique,280,693.36
1370,2025-07-16,Est,Alimentaire,189,200.54
1371,2025-07-16,Ouest,Cosmetique,549,391.35
1372,2025-07-17,Nord,Alimentaire,406,388.97
1373,2025-07-17,Sud,Cosmetique,336,275.19
1374,2025-07-17,Sud,Mobilier,228,265.02
1375,2025-07-18,Nord,Textile,474,830.05
1376,2025-07-18,Sud,Alimentaire,73,580.88
1377,2025-07-19,Nord,Alimentaire,435,354.32
1378,2025-07-19,Est,Mobilier,204,158.56
1379,2025-07-19,Ouest,Textile,478,330.43
1380,2025-07-19,Ouest,Cosmetique,440,317.09
1381,2025-07-19,Centre,Alimentaire,420,300.32
1382,2025-07-19,Centre,Textile,571,182.38
1383,2025-07-19,Centre,Cosmetique,90,323.25
1384,2025-07-20,Nord,Alimentaire,289,314.64
1385,2025-07-20,Sud,Alimentaire,140,835.67
1386,2025-07-20,Centre,Cosmetique,111,417.18
1387,2025-07-20,Centre,Mobilier,509,408.32
1388,2025-07-21,Sud,Textile,287,232.03
1389,2025-07-21,Sud,Alimentaire,155,160.83
1390,2025-07-21,Sud,Cosmetique,339,148.26
1391,2025-07-21,Sud,Alimentaire,512,226.41
1392,2025-07-21,Ouest,Cosmetique,176,417.24
1393,2025-07-21,Centre,Alimentaire,281,477.21
1394,2025-07-21,Centre,Electronique,58,421.21
1395,2025-07-22,Nord,Mobilier,252,458.99
1396,2025-07-22,Sud,Textile,7,1060.68
1397,2025-07-22,Est,Mobilier,150,249.54
1398,2025-07-23,Est,Mobilier,500,373.74
1399,2025-07-24,Sud,Textile,167,304.95
1400,2025-07-24,Sud,Mobilier,343,330.57
1401,2025-07-24,Est,Electronique,314,277.98
1402,2025-07-24,Ouest,Cosmetique,495,438.86
1403,2025-07-26,Nord,Textile,446,446.49
1404,2025-07-26,Ouest,Cosmetique,498,684.81
1405,2025-07-27,Est,Alimentaire,590,194.57
1406,2025-07-28,Sud,Electronique,339,209.55
1407,2025-07-28,Sud,Cosmetique,325,173.91
1408,2025-07-28,Sud,Cosmetique,306,256.9
1409,2025-07-28,Sud,Textile,570,199.19
1410,2025-07-28,Est,Alimentaire,47,325.7
1411,2025-07-28,Ouest,Textile,66,208.18
1412,2025-07-28,Ouest,Alimentaire,179,113.27
1413,2025-07-28,Ouest,Textile,201,227.09
1414,2025-07-28,Centre,Cosmetique,176,995.98
1415,2025-07-29,Ouest,Cosmetique,112,354.67
1416,2025-07-29,Ouest,Electronique,295,204.43
1417,2025-07-30,Nord,Cosmetique,210,332.09
1418,2025-07-30,Est,Mobilier,51,320.15
1419,2025-07-31,Sud,Cosmetique,213,692.53
1420,2025-07-31,Est,Mobilier,578,152.12
1421,2025-07-31,Ouest,Cosmetique,498,327.95
1422,2025-08-01,Nord,Mobilier,323,400.46
1423,2025-08-01,Sud,Mobilier,27,396.01
1424,2025-08-01,Sud,Cosmetique,597,414.91
1425,2025-08-01,Est,Mobilier,328,386.97
1426,2025-08-01,Centre,Electronique,595,155.0
1427,2025-08-01,Centre,Alimentaire,419,212.46
1428,2025-08-02,Nord,Mobilier,2,270.65
1429,2025-08-02,Sud,Mobilier,107,638.28
1430,2025-08-02,Est,Electronique,597,265.99
1431,2025-08-02,Ouest,Electronique,393,552.46
1432,2025-08-03,Ouest,Textile,131,321.78
1433,2025-08-04,Sud,Alimentaire,11,461.94
1434,2025-08-04,Est,Textile,512,265.49
1435,2025-08-05,Nord,Mobilier,374,447.7
1436,2025-08-05,Sud,Electronique,304,416.78
1437,2025-08-05,Sud,Mobilier,331,386.69
1438,2025-08-05,Est,Cosmetique,485,156.0
1439,2025-08-05,Centre,Alimentaire,443,458.94
1440,2025-08-05,Centre,Cosmetique,582,476.14
1441,2025-08-07,Nord,Electronique,262,170.76
1442,2025-08-07,Centre,Electronique,210,190.46
1443,2025-08-08,Nord,Electronique,150,156.11
1444,2025-08-08,Nord,Alimentaire,397,155.29
1445,2025-08-08,Nord,Textile,402,142.14
1446,2025-08-08,Sud,Mobilier,270,191.31
1447,2025-08-08,Sud,Mobilier,114,112.21
1448,2025-08-08,Sud,Mobilier,441,185.09
1449,2025-08-08,Est,Mobilier,158,84.72
1450,2025-08-08,Est,Mobilier,441,69.2
1451,2025-08-08,Est,Textile,585,145.16
1452,2025-08-09,Sud,Cosmetique,98,455.47
1453,2025-08-09,Est,Alimentaire,140,291.89
1454,2025-08-09,Centre,Cosmetique,417,340.17
1455,2025-08-10,Nord,Cosmetique,215,222.03
1456,2025-08-10,Sud,Mobilier,366,804.86
1457,2025-08-10,Est,Mobilier,200,150.02
1458,2025-08-10,Est,Textile,525,244.58
1459,2025-08-10,Centre,Alimentaire,293,290.03
1460,2025-08-10,Centre,Electronique,334,423.03
1461,2025-08-11,Nord,Cosmetique,454,98.11
1462,2025-08-11,Nord,Electronique,83,140.05
1463,2025-08-11,Nord,Alimentaire,543,172.27
1464,2025-08-11,Sud,Cosmetique,464,580.98
1465,2025-08-11,Ouest,Electronique,75,353.94
1466,2025-08-11,Centre,Electronique,411,609.05
1467,2025-08-12,Ouest,Textile,263,312.61
1468,2025-08-13,Nord,Alimentaire,102,296.56
1469,2025-08-13,Sud,Alimentaire,410,464.34
1470,2025-08-13,Est,Alimentaire,337,184.35
1471,2025-08-13,Est,Cosmetique,48,48.23
1472,2025-08-13,Ouest,Textile,180,518.2
1473,2025-08-14,Nord,Mobilier,136,356.32
1474,2025-08-14,Sud,Cosmetique,123,96.34
1475,2025-08-14,Sud,Alimentaire,136,55.7
1476,2025-08-14,Est,Cosmetique,326,335.43
1477,2025-08-14,Centre,Electronique,441,635.86
1478,2025-08-15,Nord,Cosmetique,110,307.22
1479,2025-08-15,Est,Cosmetique,46,141.67
1480,2025-08-16,Ouest,Alimentaire,514,590.0
1481,2025-08-16,Centre,Electronique,571,946.58
1482,2025-08-17,Nord,Alimentaire,503,286.86
1483,2025-08-17,Sud,Electronique,146,107.45
1484,2025-08-17,Sud,Electronique,86,170.95
1485,2025-08-17,Sud,Electronique,16,122.41
1486,2025-08-17,Sud,Alimentaire,395,170.02
1487,2025-08-17,Sud,Electronique,162,141.66
1488,2025-08-17,Ouest,Textile,561,197.82
1489,2025-08-17,Ouest,Textile,312,233.02
1490,2025-08-17,Centre,Mobilier,519,340.01
1491,2025-08-17,Centre,Textile,478,346.89
1492,2025-08-19,Nord,Mobilier,225,325.81
1493,2025-08-19,Ouest,Textile,534,304.76
1494,2025-08-19,Ouest,Alimentaire,590,195.41
1495,2025-08-19,Ouest,Mobilier,231,250.79
1496,2025-08-19,Centre,Cosmetique,10,702.66
1497,2025-08-20,Nord,Cosmetique,21,512.28
1498,2025-08-20,Est,Textile,396,212.72
1499,2025-08-20,Ouest,Cosmetique,220,234.96
1500,2025-08-20,Centre,Textile,440,760.7
1501,2025-08-21,Nord,Textile,60,399.75
1502,2025-08-21,Est,Cosmetique,158,107.2
1503,2025-08-21,Centre,Cosmetique,309,295.29
1504,2025-08-21,Centre,Electronique,185,414.8
1505,2025-08-22,Nord,Mobilier,277,210.27
1506,2025-08-22,Nord,Textile,202,144.79
1507,2025-08-22,Sud,Cosmetique,142,638.19
1508,2025-08-23,Sud,Mobilier,311,577.11
1509,2025-08-23,Est,Cosmetique,576,200.26
1510,2025-08-23,Centre,Cosmetique,68,825.65
1511,2025-08-25,Nord,Electronique,339,458.24
1512,2025-08-25,Est,Textile,427,136.94
1513,2025-08-26,Sud,Textile,153,206.98
1514,2025-08-26,Sud,Alimentaire,21,294.53
1515,2025-08-26,Sud,Electronique,319,400.23
1516,2025-08-26,Ouest,Mobilier,152,561.02
1517,2025-08-27,Sud,Electronique,291,299.44
1518,2025-08-27,Sud,Mobilier,278,337.7
1519,2025-08-27,Centre,Textile,214,542.42
1520,2025-08-28,Nord,Alimentaire,535,230.09
1521,2025-08-28,Nord,Alimentaire,41,187.53
1522,2025-08-28,Sud,Textile,436,884.83
1523,2025-08-28,Ouest,Cosmetique,445,575.04
1524,2025-08-29,Sud,Electronique,161,855.28
1525,2025-08-29,Est,Alimentaire,291,89.75
1526,2025-08-29,Ouest,Cosmetique,375,566.39
1527,2025-08-29,Centre,Mobilier,264,500.0
1528,2025-08-30,Sud,Alimentaire,115,763.41
1529,2025-08-30,Est,Mobilier,160,99.88
1530,2025-08-30,Ouest,Cosmetique,556,162.51
1531,2025-08-30,Ouest,Mobilier,88,193.83
1532,2025-08-31,Nord,Cosmetique,510,422.07
1533,2025-08-31,Sud,Mobilier,56,581.52
1534,2025-08-31,Est,Electronique,600,199.13
1535,2025-08-31,Ouest,Alimentaire,231,406.89
1536,2025-08-31,Centre,Alimentaire,320,747.99
1537,2025-09-01,Nord,Cosmetique,598,214.19
1538,2025-09-01,Est,Mobilier,203,103.89
1539,2025-09-01,Ouest,Textile,418,251.92
1540,2025-09-02,Nord,Alimentaire,392,434.8
1541,2025-09-02,Sud,Mobilier,14,811.1
1542,2025-09-03,Sud,Mobilier,582,735.51
1543,2025-09-03,Centre,Electronique,53,658.43
1544,2025-09-04,Nord,Textile,18,288.51
1545,2025-09-04,Sud,Alimentaire,243,498.35
1546,2025-09-04,Est,Electronique,208,175.86
1547,2025-09-04,Ouest,Textile,220,478.3
1548,2025-09-05,Nord,Alimentaire,447,200.56
1549,2025-09-05,Sud,Electronique,158,514.16
1550,2025-09-05,Ouest,Textile,434,288.96
1551,2025-09-05,Centre,Alimentaire,195,218.93
1552,2025-09-05,Centre,Textile,588,292.29
1553,2025-09-06,Sud,Mobilier,31,310.2
1554,2025-09-06,Sud,Cosmetique,381,300.84
1555,2025-09-06,Ouest,Cosmetique,590,384.53
1556,2025-09-06,Centre,Mobilier,483,273.84
1557,2025-09-06,Centre,Textile,42,402.14
1558,2025-09-07,Est,Mobilier,121,200.6
1559,2025-09-07,Ouest,Cosmetique,309,325.31
1560,2025-09-08,Est,Cosmetique,559,251.41
1561,2025-09-09,Nord,Textile,156,279.78
1562,2025-09-09,Sud,Cosmetique,198,324.53
1563,2025-09-09,Sud,Mobilier,228,395.57
1564,2025-09-09,Est,Textile,448,157.37
1565,2025-09-10,Nord,Mobilier,180,391.71
1566,2025-09-10,Sud,Textile,217,397.39
1567,2025-09-10,Centre,Cosmetique,386,259.14
1568,2025-09-11,Nord,Alimentaire,465,187.51
1569,2025-09-11,Sud,Textile,36,235.8
1570,2025-09-11,Est,Textile,102,188.18
1571,2025-09-11,Ouest,Alimentaire,545,386.34
1572,2025-09-12,Nord,Cosmetique,216,366.62
1573,2025-09-12,Sud,Mobilier,490,552.87
1574,2025-09-12,Centre,Electronique,38,343.62
1575,2025-09-13,Sud,Alimentaire,335,309.15
1576,2025-09-13,Ouest,Electronique,541,405.01
1577,2025-09-13,Centre,Cosmetique,403,278.91
1578,2025-09-13,Centre,Textile,587,217.61
1579,2025-09-14,Nord,Textile,360,194.75
1580,2025-09-14,Nord,Cosmetique,465,52.89
1581,2025-09-14,Nord,Mobilier,157,167.27
1582,2025-09-14,Est,Mobilier,96,145.96
1583,2025-09-14,Ouest,Cosmetique,258,510.96
1584,2025-09-15,Nord,Cosmetique,27,297.74
1585,2025-09-15,Sud,Cosmetique,472,455.78
1586,2025-09-15,Est,Cosmetique,50,264.99
1587,2025-09-15,Centre,Cosmetique,226,515.2
1588,2025-09-16,Nord,Cosmetique,230,403.15
1589,2025-09-16,Sud,Textile,144,678.11
1590,2025-09-16,Ouest,Electronique,596,384.7
1591,2025-09-17,Nord,Mobilier,266,431.51
1592,2025-09-17,Sud,Electronique,345,497.66
1593,2025-09-17,Centre,Textile,193,182.5
1594,2025-09-17,Centre,Alimentaire,266,172.45
1595,2025-09-17,Centre,Electronique,378,114.2
1596,2025-09-17,Centre,Alimentaire,438,155.82
1597,2025-09-18,Nord,Textile,525,312.55
1598,2025-09-18,Sud,Mobilier,106,353.16
1599,2025-09-18,Est,Alimentaire,479,106.68
1600,2025-09-18,Centre,Textile,309,782.76
1601,2025-09-19,Nord,Cosmetique,67,297.53
1602,2025-09-20,Nord,Mobilier,55,174.54
1603,2025-09-20,Ouest,Cosmetique,456,185.09
1604,2025-09-20,Centre,Mobilier,412,669.77
1605,2025-09-21,Nord,Mobilier,448,355.04
1606,2025-09-21,Est,Electronique,46,312.74
1607,2025-09-22,Nord,Mobilier,450,272.44
1608,2025-09-22,Sud,Electronique,555,184.47
1609,2025-09-22,Sud,Alimentaire,17,244.85
1610,2025-09-22,Est,Mobilier,566,182.5
1611,2025-09-22,Ouest,Alimentaire,488,120.22
1612,2025-09-22,Ouest,Mobilier,162,144.4
1613,2025-09-22,Ouest,Electronique,344,72.69
1614,2025-09-23,Ouest,Cosmetique,89,477.17
1615,2025-09-23,Centre,Mobilier,44,693.48
1616,2025-09-24,Est,Textile,513,363.99
1617,2025-09-24,Ouest,Cosmetique,464,428.23
1618,2025-09-24,Centre,Electronique,439,199.71
1619,2025-09-24,Centre,Textile,169,291.09
1620,2025-09-24,Centre,Alimentaire,582,246.36
1621,2025-09-25,Nord,Electronique,202,242.18
1622,2025-09-25,Centre,Cosmetique,378,278.01
1623,2025-09-26,Nord,Alimentaire,508,64.53
1624,2025-09-26,Nord,Alimentaire,1,115.88
1625,2025-09-26,Est,Electronique,445,223.54
1626,2025-09-26,Ouest,Cosmetique,281,643.44
1627,2025-09-26,Centre,Electronique,457,688.12
1628,2025-09-27,Nord,Textile,568,122.51
1629,2025-09-27,Sud,Textile,522,724.44
1630,2025-09-27,Est,Mobilier,446,205.12
1631,2025-09-28,Sud,Alimentaire,415,346.08
1632,2025-09-28,Sud,Mobilier,326,374.79
1633,2025-09-28,Ouest,Cosmetique,35,515.1
1634,2025-09-28,Centre,Textile,283,588.49
1635,2025-09-29,Nord,Mobilier,277,292.87
1636,2025-09-29,Sud,Textile,566,522.21
1637,2025-09-29,Est,Textile,284,143.77
1638,2025-09-29,Centre,Textile,409,824.85
1639,2025-09-30,Sud,Electronique,282,332.57
1640,2025-09-30,Sud,Mobilier,311,301.85
1641,2025-09-30,Est,Alimentaire,562,63.0
1642,2025-10-01,Nord,Mobilier,157,196.82
1643,2025-10-01,Sud,Alimentaire,433,474.62
1644,2025-10-01,Est,Mobilier,494,172.37
1645,2025-10-01,Ouest,Mobilier,170,388.14
1646,2025-10-02,Nord,Textile,148,218.6
1647,2025-10-02,Sud,Alimentaire,131,527.82
1648,2025-10-02,Centre,Alimentaire,335,365.22
1649,2025-10-03,Sud,Alimentaire,87,423.59
1650,2025-10-03,Ouest,Mobilier,515,327.93
1651,2025-10-04,Est,Alimentaire,491,281.63
1652,2025-10-04,Ouest,Mobilier,111,251.86
1653,2025-10-05,Ouest,Electronique,418,304.8
1654,2025-10-06,Sud,Textile,228,283.88
1655,2025-10-06,Sud,Cosmetique,237,258.97
1656,2025-10-06,Est,Electronique,415,200.11
1657,2025-10-07,Est,Alimentaire,375,317.82
1658,2025-10-07,Ouest,Textile,376,377.74
